handsontable,handsontable-8.3.1,handsontable,@actions/core,^1.2.6,devDependencies
handsontable,handsontable-8.3.1,handsontable,@actions/github-^4.0.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/cli,^7.8.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/core,^7.11.4,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/plugin-proposal-class-properties,^7.8.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/plugin-proposal-object-rest-spread,^7.11.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/plugin-transform-runtime,^7.11.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/polyfill,^7.8.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/preset-env,^7.11.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/register,^7.8.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,@babel/runtime,^7.11.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-core,7.0.0-bridge.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-eslint,^11.0.0-beta.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-jest,^26.6.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-loader,^8.0.4,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-plugin-forbidden-imports,^0.1.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-plugin-transform-inline-environment-variables,^0.4.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,babel-plugin-transform-require-ignore,^0.1.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,chalk,^4.1.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,concurrently,^5.3.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,copy-webpack-plugin,^6.0.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,cpy-cli,^3.1.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,cross-env,^5.0.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,css-loader,^2.1.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,ecstatic,^4.1.4,devDependencies
handsontable,handsontable-8.3.1,handsontable,env-cmd,^9.0.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,eslint,^5.13.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,eslint-config-airbnb-base,^11.3.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,eslint-plugin-babel,^5.3.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,eslint-plugin-import,^2.7.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,eslint-plugin-jsdoc,^20.3.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,execa,^5.0.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,fs-extra,^4.0.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,glob,^7.1.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,html-parse-stringify,^1.0.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,html-webpack-plugin,^3.2.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,inquirer,^7.3.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,jasmine-co,^1.2.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,jasmine-core,^3.4.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,jasmine-terminal-reporter,^1.0.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,jest,^26.6.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,jest-cli,^26.6.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,loader-utils,^1.1.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,lodash,^4.17.20,devDependencies
handsontable,handsontable-8.3.1,handsontable,mini-css-extract-plugin,^0.5.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,on-build-webpack,^0.1.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,optimize-css-assets-webpack-plugin,^5.0.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,progress-bar-webpack-plugin,^1.10.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,puppeteer,^2.1.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,rimraf,^2.5.4,devDependencies
handsontable,handsontable-8.3.1,handsontable,spawn-command,0.0.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,string-replace-webpack-plugin,^0.1.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,style-loader,^0.18.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,stylelint,^13.3.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,supports-color,^4.2.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,tree-kill,^1.2.2,devDependencies
handsontable,handsontable-8.3.1,handsontable,typescript,^3.3.3,devDependencies
handsontable,handsontable-8.3.1,handsontable,webpack,^4.44.1,devDependencies
handsontable,handsontable-8.3.1,handsontable,webpack-cli,^3.3.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,yargs,^16.2.0,devDependencies
handsontable,handsontable-8.3.1,handsontable,@types/pikaday,1.7.4,dependencies
handsontable,handsontable-8.3.1,handsontable,core-js,^3.0.0,dependencies
handsontable,handsontable-8.3.1,handsontable,dompurify,^2.1.1,dependencies
handsontable,handsontable-8.3.1,handsontable,hot-formula-parser,^4.0.0,dependencies
handsontable,handsontable-8.3.1,handsontable,moment,2.24.0,dependencies
handsontable,handsontable-8.3.1,handsontable,numbro,2.1.2,dependencies
handsontable,handsontable-8.3.1,handsontable,pikaday,1.8.0,dependencies
bkimminich,juice-shop-12.6.1,juice-shop,chai,^4.2.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,chai-as-promised,^7.1.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,cross-spawn,^7.0.3,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,eslint,^7.16.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,eslint-config-standard,^16.0.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,eslint-plugin-import,^2.22.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,eslint-plugin-node,^11.1.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,eslint-plugin-promise,^4.2.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,frisby,^2.1.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,grunt-cli,^1.3.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,http-server,^0.12.3,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,jasmine,^3.6.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,jasmine-core,^3.6.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,jasmine-reporters,^2.3.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,jest,^26.2.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,mocha,^8.1.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,node-fetch,^2.6.1,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,nyc,^15.1.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,protractor,^7.0.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,shelljs,^0.8.4,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,sinon,^9.0.2,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,sinon-chai,^3.5.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,socket.io-client,^3.1.0,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,webdriver-manager,^12.1.7,devDependencies
bkimminich,juice-shop-12.6.1,juice-shop,body-parser,^1.19.0,dependencies
bkimminich,juice-shop-12.6.1,juice-shop,clarinet,^0.12.4,dependencies
bkimminich,juice-shop-12.6.1,juice-shop,colors,^1.4.0,dependencies
bkimminich,juice-shop-12.6.1,juice-shop,compression,^1.7.4,dependencies
